Id,AccountId,Email,Title,CreatedDate,IsDeleted
003_x4iw0jjxlews26,001_2nl57xi4nnab5o,lews26@example.com,Product Lead,2025-03-29,False
003_oy6gs4g71qpgxe,001_do674jhjh56nzy,1qpgxe@example.com,Head of Data,2025-09-18,True
003_ouhztxpjo85d3a,001_77zwwjmv0zb92c,o85d3a@example.com,VP Ops,2023-02-24,False
003_udc76la2g3pzlz,001_8fpir6obsnos5a,g3pzlz@example.com,Analyst,2025-10-08,False
003_6rsc8vetjmkdrd,001_lekxny6s7oxtej,jmkdrd@example.com,Finance Manager,2025-08-17,False
003_qwm6o0y28wnmyt,001_kr9ed7ixgpnd24,8wnmyt@example.com,Finance Manager,2023-04-27,False
003_u3r38e0vwubuk0,001_vf5m3tggce9xqi,wubuk0@example.com,Analyst,2025-06-25,False
003_o12669odzhsdkd,001_yu9dxtebya8jxq,zhsdkd@example.com,Analyst,2023-01-08,False
003_8djxnw14uz5mad,001_thk5iw7ynnw58o,uz5mad@example.com,VP Ops,2023-03-15,False
003_61ussp1cysfdar,001_ot34juum0zsn7n,ysfdar@example.com,Head of Data,2023-08-11,False
003_zcd772k8oohmar,001_q2td8pztgzf978,oohmar@example.com,VP Ops,2023-07-24,False
003_yyz49pavfbr09y,001_8ih2ngmj2o0n8r,fbr09y@example.com,CTO,2023-06-18,False
003_afhm864fmqqnlu,001_f1ujcjbj9zsepz,mqqnlu@example.com,Head of Data,2024-08-23,False
003_43aqbh1idt8k42,001_ygpebkwhultrws,dt8k42@example.com,Director,2025-04-29,False
003_qv21ryct49c7p1,001_trxxpdcxfgmeau,49c7p1@example.com,Engineer,2025-08-22,False
003_0vx00jo1oibxfj,001_z9fyda5vb7xtgj,oibxfj@example.com,VP Ops,2025-11-11,False
003_m0ksnnoeggzeta,001_tigyfzhzvbabst,ggzeta@example.com,VP Ops,2024-06-01,False
003_yn1scc9zdwl2ka,001_7kjrybmad5hfp7,dwl2ka@example.com,Head of Data,2025-05-12,False
003_hg28iprkiz21m6,001_fef1vlhwepfsos,iz21m6@example.com,Product Lead,2024-03-26,False
003_2oixyvtwpeku7f,001_7kjrybmad5hfp7,peku7f@example.com,VP Ops,2025-12-15,False
003_r4oxfm1zsywfp3,001_7mwzg4iv6ylq5z,sywfp3@example.com,Engineer,2023-02-14,False
003_e1dbnoqj43tcej,001_mg117w7tf0lbxy,43tcej@example.com,Finance Manager,2025-12-11,False
003_gsgq98ejxtjypf,001_xmejcikvkozd5e,xtjypf@example.com,CTO,2024-09-21,False
003_mltxnid0oqt3ej,001_l3pdysy7bmgl3q,oqt3ej@example.com,Director,2024-01-29,False
003_mdl2p3obxuffxz,001_qng6wpe7ldt1ww,xuffxz@example.com,Director,2023-03-08,False
003_rh52mmlk4ir7n5,001_vf5m3tggce9xqi,4ir7n5@example.com,CTO,2024-02-14,False
003_80espdep7qxciv,001_quv77dctleivxl,7qxciv@example.com,Product Lead,2025-04-25,False
003_srm6kzs7r3ujsc,001_fiw4k67ox3wr78,r3ujsc@example.com,Director,2024-10-29,False
003_ytes6vgsl211hs,001_z9fvlq2x5wyuba,l211hs@example.com,Director,2025-01-08,False
003_r1nloidm0bkvi3,001_f2vmiz2v5qiskn,0bkvi3@example.com,Head of Data,2023-09-11,False
003_guxjhir8x0hyy9,001_36luyx229e9nlm,x0hyy9@example.com,CTO,2023-11-16,False
003_pczj0zempjjrew,001_08rs1xj4aebokk,pjjrew@example.com,Analyst,2023-02-10,False
003_aqhfb2hx4jfahs,001_6xpsfva5o38z7h,4jfahs@example.com,Engineer,2025-03-13,False
003_w7g93bdr7tu5fh,001_q5qvmwc4gertpi,7tu5fh@example.com,Head of Data,2025-07-12,False
003_fm3je7cncjejzg,001_p2glgdkmawuiyj,cjejzg@example.com,CTO,2025-08-31,False
003_fnwfrmufb0kquc,001_wltq0ezo8y3tsw,b0kquc@example.com,CTO,2025-12-27,False
003_stqwqqnbbgi2y7,001_oh2su8agczmj8r,bgi2y7@example.com,Engineer,2023-06-22,False
003_zztjgqh0aej7f3,001_eus2pey0cqjkjh,aej7f3@example.com,Finance Manager,2025-03-27,False
003_ky52bwisc8a6j7,001_efh6o05vany2su,c8a6j7@example.com,Head of Data,2024-10-10,False
003_bnwdmmo13585ht,001_efh6o05vany2su,3585ht@example.com,Finance Manager,2024-04-10,False
003_c9lnz2dh1qi8f8,001_vqfdlfjn5dmrqw,1qi8f8@example.com,Product Lead,2024-11-26,False
003_fd4fbul0u7ffe6,001_8ih2ngmj2o0n8r,u7ffe6@example.com,VP Ops,2023-04-21,False
003_4rp14gbk629iu8,001_31zv9t4xf79v4i,629iu8@example.com,Finance Manager,2025-07-05,False
003_3drwf4yre8cb5j,001_3dntkakswejkyz,e8cb5j@example.com,Engineer,2023-12-06,False
003_2e3ut5garzhk9y,001_ym6k6wnw343dx2,rzhk9y@example.com,Analyst,2024-05-15,False
003_spnof2yd800axj,001_26wfgoxnb3hp2l,800axj@example.com,Head of Data,2025-11-17,False
003_dw952j9knnvpvd,001_1c3ruakzgnmx36,nnvpvd@example.com,Analyst,2023-08-04,False
003_0dt04lr61zpcpr,001_ovs61okn2n1n3a,1zpcpr@example.com,Engineer,2024-04-18,False
003_qv8yzb8g85ktcg,001_8nw6skg0793oe1,85ktcg@example.com,Engineer,2025-11-19,False
003_bd9e74zp7gug88,001_9nzwzz2pcu3h2a,7gug88@example.com,Head of Data,2025-04-14,False
003_8xnm5727e0wj4n,001_zyvpfikqlfuts5,e0wj4n@example.com,Director,2025-01-03,False
003_3jnc3w0lsa3e02,001_ef2g3a4x8namfm,sa3e02@example.com,VP Ops,2025-10-16,False
003_368am4i7cqzul8,001_f56ig3i4cuijis,cqzul8@example.com,Product Lead,2025-05-17,False
003_32kvvxcb3adm0p,001_z3ukkf7z89kadm,3adm0p@example.com,VP Ops,2023-05-20,False
003_h7e2qf01nwu22r,001_9fvrqx7519g1po,nwu22r@example.com,Product Lead,2025-07-04,False
003_qvqf8jj3t3otf9,001_kv3altok3cya5t,t3otf9@example.com,Engineer,2024-06-01,False
003_lk4xyqt5m9iilt,001_wdec49xg7xsuvb,m9iilt@example.com,Director,2024-06-22,False
003_d9vem0mexvb1oy,001_du3xnhhz1qtsdy,xvb1oy@example.com,Product Lead,2023-01-28,False
003_lht7rydv3t83xl,001_8u39iz503b7qws,3t83xl@example.com,Head of Data,2025-07-12,False
003_bgboh35pfzdfe0,001_z3ukkf7z89kadm,fzdfe0@example.com,VP Ops,2025-08-08,False
003_scg3qxj6kwmjd2,001_expy3en7t0n9qj,kwmjd2@example.com,CTO,2023-01-11,False
003_ges6fygirj1vic,001_pgn2v1p67wi9t8,rj1vic@example.com,Director,2025-07-03,False
003_ll1sns28l1278m,001_lviyfhlaaddy6k,l1278m@example.com,VP Ops,2025-07-19,False
003_cvg4fmsr232xf4,001_b8ck45lbrlb7gz,232xf4@example.com,Head of Data,2023-08-08,False
003_fpca0yxvyu3z4x,001_26wfgoxnb3hp2l,yu3z4x@example.com,Analyst,2024-12-01,False
003_bwz6xravgj1psf,001_77zwwjmv0zb92c,gj1psf@example.com,Director,2025-08-22,False
003_k0buks5hu2lmbn,001_1jf3gntem53efp,u2lmbn@example.com,Product Lead,2023-11-20,False
003_564aed5yusjn44,001_50biz31o5ozrdu,usjn44@example.com,Product Lead,2024-08-12,False
003_ugpi8syp5uxt7h,001_vu85owg9p02qf3,5uxt7h@example.com,Finance Manager,2024-07-13,False
003_0w7877yph7u8fe,001_mijbi55uzivkxd,h7u8fe@example.com,VP Ops,2025-08-23,False
003_duer22ikjvh79a,001_khyddttv788lr1,jvh79a@example.com,Engineer,2023-05-17,False
003_i4yegdeomjme04,001_mihow5opyzpxr5,mjme04@example.com,Finance Manager,2023-07-04,False
003_dzz1uvpypwy0c2,001_gpctj29fze6utn,pwy0c2@example.com,Engineer,2024-05-21,False
003_cyms86brfse0ad,001_mg117w7tf0lbxy,fse0ad@example.com,Product Lead,2025-06-25,False
003_mwfe7t73uduqv1,001_dbszfh2xyp3kwl,uduqv1@example.com,Product Lead,2023-01-17,False
003_dri7a7e849p1bd,001_c782y5bqxuyoi1,49p1bd@example.com,Engineer,2025-11-19,False
003_36g77z6ppam3zs,001_5n0xsqzdu4ijud,pam3zs@example.com,Finance Manager,2023-10-26,False
003_rfabh3l44ux8ub,001_515utoyizzl4kw,4ux8ub@example.com,Analyst,2025-05-06,False
003_j9qxo0mnj3p3wb,001_7q1hk3ijk3w8ld,j3p3wb@example.com,Director,2024-10-12,False
003_phwwemtxjgmwfz,001_c8hrkzx84n9nvt,jgmwfz@example.com,Finance Manager,2024-03-28,False
003_n0smtu2ft6e3c2,001_givddkk6mbfn4f,t6e3c2@example.com,Engineer,2024-12-06,False
003_3lh6qm78imtyji,001_25v82tdvqw84tz,imtyji@example.com,Director,2023-04-12,False
003_4qym9v7d9l5pik,001_8lnk4iw81dme6b,9l5pik@example.com,Finance Manager,2023-04-15,False
003_5lm3uy9bcvr69a,001_do674jhjh56nzy,cvr69a@example.com,Product Lead,2024-04-04,False
003_cflg4kn6adwcty,001_thk5iw7ynnw58o,adwcty@example.com,VP Ops,2025-12-20,False
003_b1jxstr5h48cag,001_y2qg8vlkjltgna,h48cag@example.com,Engineer,2024-11-11,False
003_brnvr7j9x6tzxe,001_s2oeyfr7dxz8to,x6tzxe@example.com,Finance Manager,2025-08-02,False
003_9m0jm23866qrmd,001_mijbi55uzivkxd,66qrmd@example.com,Finance Manager,2023-03-16,False
003_ioo750conkypgr,001_vdq5yxg7fsye4i,nkypgr@example.com,Analyst,2023-12-23,False
003_lnqseqgadoxsa2,001_kdqg0v9w3zuyy2,doxsa2@example.com,Engineer,2023-04-25,False
003_zv3wymlm8augle,001_0vj5t15hywejl7,8augle@example.com,CTO,2025-02-24,False
003_81n8qqvq93ulub,001_zhx9jj2scykobi,93ulub@example.com,Finance Manager,2023-11-18,False
003_w8f95eo8usdzzt,001_hgvgrne76hoxow,usdzzt@example.com,Engineer,2025-10-12,False
003_b3bvbnze1tos31,001_69xcv788b6wmy7,1tos31@example.com,Analyst,2024-04-06,False
003_3osoylajdtnh61,001_8h755n7te4hx4v,dtnh61@example.com,Analyst,2024-11-23,False
003_9g7g9xwhiiosou,001_8htrlcsjlsihpd,iiosou@example.com,Engineer,2025-04-21,False
003_bbxm7ajet7hb7a,001_g9czkyip22kzk4,t7hb7a@example.com,Product Lead,2025-02-17,False
003_jhzpphh2htu059,001_2fpkuwullcyzxz,htu059@example.com,Product Lead,2024-11-16,False
003_ln07ozj7e7dck8,001_g9czkyip22kzk4,e7dck8@example.com,Finance Manager,2023-05-08,False
003_1ambj3bm7qi2ei,001_7kf675lnb5wrlf,7qi2ei@example.com,VP Ops,2024-06-26,False
003_38izqpp5m1ns9r,001_nxi9xbu1nkh5v7,m1ns9r@example.com,Head of Data,2023-11-25,False
003_bf06s9lt0t26x4,001_69xcv788b6wmy7,0t26x4@example.com,Analyst,2024-02-18,False
003_99gtwbvhqdggvj,001_6c9dqab5qqxrzk,qdggvj@example.com,Finance Manager,2024-08-29,False
003_e2jpe2dodoh2so,001_tov7nub14tnq7x,doh2so@example.com,Director,2024-01-15,False
003_l7cjc52b0bx3hz,001_expy3en7t0n9qj,0bx3hz@example.com,Director,2024-05-23,False
003_djsldlxgq7g0lx,001_fiw4k67ox3wr78,q7g0lx@example.com,CTO,2024-01-23,False
003_sch938b9idpyiq,001_xmejcikvkozd5e,idpyiq@example.com,Product Lead,2024-03-11,False
003_7h9hzb11sbp8g5,001_eus2pey0cqjkjh,sbp8g5@example.com,CTO,2023-09-15,False
003_aaax2f6m67083t,001_lekxny6s7oxtej,67083t@example.com,Product Lead,2024-04-17,False
003_12mugse8nnbkv6,001_mijbi55uzivkxd,nnbkv6@example.com,Director,2025-09-01,False
003_ik4dd2m89oohk2,001_b8ck45lbrlb7gz,9oohk2@example.com,Engineer,2025-10-28,False
003_7nwpi0xu3fdg4m,001_4gkew6gons2drm,3fdg4m@example.com,Head of Data,2023-04-15,False
003_h5qj2i20n59hqk,001_4dvjcfa5crqe5e,n59hqk@example.com,Head of Data,2025-05-11,False
003_6h761wd4w8aoh3,001_8htrlcsjlsihpd,w8aoh3@example.com,Engineer,2023-08-16,False
003_mhgefwo5ee2nhf,001_f1ujcjbj9zsepz,ee2nhf@example.com,Product Lead,2023-04-25,False
003_ptads14d7j859h,001_do674jhjh56nzy,7j859h@example.com,Head of Data,2024-01-23,False
003_9cnvexaxmtnj0q,001_lviyfhlaaddy6k,mtnj0q@example.com,VP Ops,2025-02-14,False
003_6b6wfprlwy0ekn,001_lviyfhlaaddy6k,wy0ekn@example.com,VP Ops,2025-11-29,False
003_a6vb2h48zsh561,001_uvo804wu9djdq1,zsh561@example.com,Product Lead,2023-12-17,False
003_ejcdcgrng43cja,001_ygpebkwhultrws,g43cja@example.com,Finance Manager,2023-10-25,False
003_y6olppxoisgqax,001_71l61rww6d5rtj,isgqax@example.com,Engineer,2025-11-02,False
003_2khtn6gyldjug1,001_gpctj29fze6utn,ldjug1@example.com,Engineer,2023-04-09,False
003_daupa6h4c81ess,001_e6elbmac4oks43,c81ess@example.com,Director,2023-11-02,False
003_8yfirjya8kvrs9,001_e6elbmac4oks43,8kvrs9@example.com,VP Ops,2025-04-16,False
003_290t377rng4fn1,001_hgvgrne76hoxow,ng4fn1@example.com,Engineer,2025-10-18,False
003_2qz21l79js5ivk,001_rrhpwsqx2n0xba,js5ivk@example.com,VP Ops,2025-02-16,False
003_ha20o01ebtxsh3,001_uvo804wu9djdq1,btxsh3@example.com,VP Ops,2024-02-17,False
003_2b5cba9jwv2pzg,001_7mwzg4iv6ylq5z,wv2pzg@example.com,VP Ops,2023-10-09,False
003_9e1z6e7d6bimqs,001_6yo2nbo5bvlzd3,6bimqs@example.com,Product Lead,2023-09-12,False
003_nojrgk55z49uik,001_lmklw66uyv9sm0,z49uik@example.com,Director,2025-12-01,False
003_akwz57isqmhzi9,001_50biz31o5ozrdu,qmhzi9@example.com,Head of Data,2024-09-14,False
003_8eoaxl1gbn8iic,001_c8hrkzx84n9nvt,bn8iic@example.com,Head of Data,2023-05-06,False
003_5nxuwrinvqu8yp,001_o1n3l2e3osuye6,vqu8yp@example.com,Engineer,2024-06-15,False
003_82r7kzt2f51hvr,001_2awy4zpb7oj949,f51hvr@example.com,VP Ops,2025-11-29,False
003_qetd8j5f9musul,001_iay28fpopqqggw,9musul@example.com,Finance Manager,2024-01-14,False
003_ffl5ruya5ym2qx,001_a0xb3z8509h1ax,5ym2qx@example.com,Engineer,2023-01-24,False
003_bo0teqnm0hmlcz,001_deq89mf6a5syjl,0hmlcz@example.com,Director,2023-01-02,False
003_dw9i34ht43cz4f,001_e0cvn9szw5wan9,43cz4f@example.com,CTO,2025-04-05,False
003_m9d5elcb7j0xuc,001_25v82tdvqw84tz,7j0xuc@example.com,Product Lead,2025-03-03,False
003_jh95e5k6e9efvh,001_c782y5bqxuyoi1,e9efvh@example.com,Finance Manager,2023-05-10,False
003_t1cjc0dpqr18sw,001_3j6g8m5lhcac1c,qr18sw@example.com,Finance Manager,2025-05-29,False
003_9mhf97c4mw7dfn,001_kkb0sdiklzjs83,mw7dfn@example.com,Head of Data,2025-05-12,False
003_gqbg8yuv0yxyoz,001_lzphpk4pigohip,0yxyoz@example.com,Analyst,2024-11-30,False
003_wfq69hxyielowc,001_mijbi55uzivkxd,ielowc@example.com,Analyst,2024-04-06,False
003_132l8t84c3hnng,001_nxi9xbu1nkh5v7,c3hnng@example.com,Engineer,2025-09-18,False
003_yx1938c9iaq3l8,001_08rs1xj4aebokk,iaq3l8@example.com,Product Lead,2025-09-13,False
003_9bnii3qgs9kh2d,001_r5ky0hy2btbvg3,s9kh2d@example.com,Head of Data,2023-04-24,False
003_mlg5k9tev64k83,001_i8mgk0ixf6cgkv,v64k83@example.com,Engineer,2025-02-17,False
003_qkv68pba19mpi2,001_yjslh67gq4ras0,19mpi2@example.com,VP Ops,2025-01-14,False
003_qrerahm8rq7z6k,001_dru6spcv2whelp,rq7z6k@example.com,Head of Data,2025-06-24,False
003_j0tjp3ra92j86m,001_vu85owg9p02qf3,92j86m@example.com,Director,2025-05-30,False
003_ccf7r1xwl7svak,001_0qaiazvwokvh50,l7svak@example.com,Engineer,2023-11-29,False
003_ehby8nz5e6ghz8,001_q5qvmwc4gertpi,e6ghz8@example.com,Engineer,2025-06-11,False
003_96y4hi5snkh16x,001_oq2fddasgm2eb3,nkh16x@example.com,Analyst,2023-03-07,False
003_7kom4uy84l3nrb,001_r5ky0hy2btbvg3,4l3nrb@example.com,VP Ops,2023-02-19,False
003_x7fyu8zdzf8cnb,001_mg117w7tf0lbxy,zf8cnb@example.com,Director,2023-03-25,False
003_xa5p8gx9jt2qzs,001_fiw4k67ox3wr78,jt2qzs@example.com,Director,2024-08-08,False
003_hmhrq97v20bwnl,001_515utoyizzl4kw,20bwnl@example.com,VP Ops,2024-05-25,False
003_m6j44f5ltumuik,001_6kc6mz3ivt23rt,tumuik@example.com,Analyst,2024-12-17,False
003_vxzrub9r4m763m,001_icu6rnc6vx5u1c,4m763m@example.com,Finance Manager,2024-11-28,False
003_tw4xly7u7bbvq3,001_25v82tdvqw84tz,7bbvq3@example.com,Product Lead,2023-05-09,False
003_y9h87o7k0vd1kg,001_724sjatk992yxe,0vd1kg@example.com,Finance Manager,2023-06-05,False
003_oeem1gryf1z8ld,001_27g10klm6ym31w,f1z8ld@example.com,Analyst,2024-10-25,False
003_xcbunojta12x4w,001_iay28fpopqqggw,a12x4w@example.com,Finance Manager,2023-05-31,False
003_indv8ejt8b5e2x,001_08rs1xj4aebokk,8b5e2x@example.com,VP Ops,2024-06-02,False
003_jwiiqclmzcbgi4,001_98kgphqosmxstr,zcbgi4@example.com,Head of Data,2023-01-01,False
003_tbr4api8fltp70,001_j94obvhekz1031,fltp70@example.com,Head of Data,2023-04-30,False
003_xeywpmv28dk2f3,001_du3xnhhz1qtsdy,8dk2f3@example.com,VP Ops,2024-03-16,False
003_rhhnc0ztbylg9l,001_9fvrqx7519g1po,bylg9l@example.com,VP Ops,2024-03-19,False
003_4zqatmku48246b,001_vdb00p764noxoe,48246b@example.com,Finance Manager,2024-01-21,False
003_2er5n2gu060w1x,001_fiw4k67ox3wr78,060w1x@example.com,Finance Manager,2023-01-11,False
003_ihx7wt7m8f01r4,001_f266a7qyzq01o6,8f01r4@example.com,Analyst,2023-05-13,False
003_7aroagpbsuacyi,001_lik5qfi3jqomhl,suacyi@example.com,Director,2023-07-05,False
003_p3agnlodo417vu,001_l1isqdsft27hdu,o417vu@example.com,Head of Data,2024-06-04,False
003_b5j4cws7fa9l5l,001_7q1hk3ijk3w8ld,fa9l5l@example.com,VP Ops,2023-03-29,False
003_xsmr38ps5mefec,001_dp3atrgi9wnolv,5mefec@example.com,VP Ops,2024-11-16,False
003_a52kzljwzhq4pp,001_mijbi55uzivkxd,zhq4pp@example.com,CTO,2024-03-01,False
003_33ao42hcyf26pr,001_xmqo2r87fi5m60,yf26pr@example.com,Head of Data,2023-12-07,False
003_bwcj0jnwbqtqt4,001_8u39iz503b7qws,bqtqt4@example.com,VP Ops,2025-02-25,False
003_50jhaaq9iysti3,001_pvfpzjp92uz87z,iysti3@example.com,Engineer,2024-11-01,False
003_9zf7zyseqda6te,001_34v4k38gqgd1x6,qda6te@example.com,Product Lead,2025-06-01,False
003_6saldqui40okso,001_z9fvlq2x5wyuba,40okso@example.com,Director,2023-04-04,False
003_l1wx5s1w1lad5g,001_1jf3gntem53efp,1lad5g@example.com,Director,2024-12-10,False
003_dzyzd7hwz3bwsh,001_xmejcikvkozd5e,z3bwsh@example.com,Analyst,2023-09-28,False
003_217uk0rrpuf77f,001_rtc6y00ff5vk6s,puf77f@example.com,Director,2024-04-20,False
003_1nz9p41j4lpjdp,001_quv77dctleivxl,4lpjdp@example.com,Head of Data,2024-02-01,False
003_lz1a0kh482pn54,001_y2qg8vlkjltgna,82pn54@example.com,VP Ops,2024-01-22,False
003_e6t81yz7pk4l5y,001_yu9dxtebya8jxq,pk4l5y@example.com,Finance Manager,2024-12-21,False
003_ozk6i52g62m8c0,001_g5hrz4a0ch5zv9,62m8c0@example.com,Engineer,2025-07-15,False
003_6jr81fzv26ugei,001_iziponytd1nfi3,26ugei@example.com,Director,2024-01-08,False
003_ck55euer0ebv8j,001_y24swbi9wwmo3o,0ebv8j@example.com,Director,2023-02-23,False
003_o91qjerzagmco8,001_iyyj4ff69nq2i7,agmco8@example.com,CTO,2024-06-11,False
003_7vui9v31lo0zoz,001_iyyj4ff69nq2i7,lo0zoz@example.com,Analyst,2024-07-25,False
003_0iiaem7s6bguhm,001_o9w61434s63b40,6bguhm@example.com,Finance Manager,2023-10-20,False
003_1l1daskfe7lc0o,001_77zwwjmv0zb92c,e7lc0o@example.com,VP Ops,2024-03-11,False
003_4931zktoh3m2mw,001_77bd1pixexm0rm,h3m2mw@example.com,Director,2024-10-02,False
003_6evf2d0wovxcea,001_l1rmztb4z563te,ovxcea@example.com,Analyst,2025-01-19,False
003_p57t8nmyjb4vv9,001_v2ty5xg9rs3vis,jb4vv9@example.com,Engineer,2025-03-16,False
003_42rnqtoxf69q0c,001_kr9ed7ixgpnd24,f69q0c@example.com,Analyst,2023-07-15,False
003_q592sq7euktis3,001_4n3yq5ik5aratj,uktis3@example.com,Head of Data,2025-02-15,False
003_hi6gj277qc8lcf,001_7kjrybmad5hfp7,qc8lcf@example.com,Finance Manager,2025-01-21,False
003_sgkkph7q97hgv9,001_pd0oidd9ynoi9r,97hgv9@example.com,Finance Manager,2023-08-31,False
003_ztcm50lvq5adwd,001_515utoyizzl4kw,q5adwd@example.com,Head of Data,2024-08-03,False
003_e60nd1m6mxg5fa,001_1kfsj1qj2bok9h,mxg5fa@example.com,Engineer,2025-04-19,False
003_ehexfoj4rdvrdc,001_pd0oidd9ynoi9r,rdvrdc@example.com,VP Ops,2024-12-03,False
003_sku5n5xv7cenxm,001_q5qvmwc4gertpi,7cenxm@example.com,Product Lead,2024-10-03,False
003_hsun89vrg10rto,001_3bwut4rxozri41,g10rto@example.com,CTO,2025-04-09,False
003_lmeax6vxreejq2,001_31zv9t4xf79v4i,reejq2@example.com,Head of Data,2025-12-12,False
003_vpxmheho1wackd,001_l1isqdsft27hdu,1wackd@example.com,Engineer,2023-10-15,False
003_4dgadkzo8mbrys,001_i8mgk0ixf6cgkv,8mbrys@example.com,Analyst,2023-11-30,False
003_swqccqky0iprj8,001_l4ltfmn32dqsu7,0iprj8@example.com,Engineer,2024-03-07,False
003_3ioc3qn7p1xrt7,001_r6h0wvcqzmvv64,p1xrt7@example.com,Finance Manager,2025-11-30,False
003_cadpyeunkxhhjr,001_m7q8p4446evehl,kxhhjr@example.com,VP Ops,2023-06-30,False
003_k7mnbq1lybd463,001_y2qg8vlkjltgna,ybd463@example.com,Product Lead,2024-07-07,False
003_za0kupc6fh8g9a,001_lwsyd2tz9xfudc,fh8g9a@example.com,Finance Manager,2024-06-06,False
003_raaz229p5kkpyq,001_3uikxdj8iqstza,5kkpyq@example.com,Engineer,2024-03-21,False
003_pky4j95jk289qx,001_me8yid63hqaqas,k289qx@example.com,Product Lead,2023-06-22,False
003_fd9el8hz5xxhuv,001_yjslh67gq4ras0,5xxhuv@example.com,Head of Data,2025-01-29,False
003_4s5pl8up46zmx8,001_vdb00p764noxoe,46zmx8@example.com,Product Lead,2023-06-11,False
003_mk1bu1b6f4fyjn,001_26wfgoxnb3hp2l,f4fyjn@example.com,Finance Manager,2024-12-22,False
003_svuxryqq6jd619,001_lyiu97p2z5o5pu,6jd619@example.com,CTO,2024-03-23,False
003_1zhipwlntos963,001_oq2fddasgm2eb3,tos963@example.com,Head of Data,2024-02-04,False
003_012hblsw7k44n0,001_efh6o05vany2su,7k44n0@example.com,Product Lead,2024-09-26,False
003_ljateii5o4u8oi,001_do674jhjh56nzy,o4u8oi@example.com,Product Lead,2025-05-16,False
003_uuckixgeqzvvkg,001_a0xb3z8509h1ax,qzvvkg@example.com,Head of Data,2023-12-18,False
003_s4yf11866iken2,001_g9czkyip22kzk4,6iken2@example.com,Finance Manager,2024-08-03,False
003_3i3kpdhmd73j0k,001_3uikxdj8iqstza,d73j0k@example.com,Director,2024-08-09,False
003_p5s7cjr7q5hw2f,001_yu9dxtebya8jxq,q5hw2f@example.com,Director,2025-01-16,False
003_7zp3cv7hchbw5c,001_1c3ruakzgnmx36,chbw5c@example.com,Head of Data,2025-11-28,False
003_iwehm7j6elbyez,001_x7j4v03sddvk17,elbyez@example.com,Finance Manager,2024-12-12,False
003_1f35cb9t1tta72,001_71l61rww6d5rtj,1tta72@example.com,Finance Manager,2023-07-12,False
003_3two2hihciukwa,001_27g10klm6ym31w,ciukwa@example.com,Engineer,2024-04-13,False
003_vpv742bqess44c,001_1c3ruakzgnmx36,ess44c@example.com,CTO,2025-01-11,False
003_zke7w4sgz5jled,001_9dbcf09hreho3f,z5jled@example.com,Analyst,2023-01-18,False
003_mi69cs8hunjr0q,001_u4qecwlgt8p3zg,unjr0q@example.com,Head of Data,2025-02-26,False
003_hxtogzp8bp6b19,001_cwlzmwp0uxecca,bp6b19@example.com,Head of Data,2023-12-14,False
003_vdn3rxij6md6fx,001_lviyfhlaaddy6k,6md6fx@example.com,Director,2023-05-25,False
003_03lj4hzfx13afp,001_q2td8pztgzf978,x13afp@example.com,Finance Manager,2024-07-22,False
003_8iv9ugfi6n0ilg,001_f1ujcjbj9zsepz,6n0ilg@example.com,VP Ops,2025-05-10,False
003_rdz9knrxnexlqw,001_p2glgdkmawuiyj,nexlqw@example.com,CTO,2023-03-04,False
003_gnrbom3fln517b,001_pte9tl8ru9oor8,ln517b@example.com,VP Ops,2024-07-27,False
003_j2j4mjhroj6lhk,001_0lv87824c7npkj,oj6lhk@example.com,Product Lead,2025-02-28,False
003_u898v2836fb7bo,001_t9633syr9ubyaq,6fb7bo@example.com,VP Ops,2025-02-08,False
003_qnaricp7gdjgyb,001_q5qvmwc4gertpi,gdjgyb@example.com,Analyst,2023-09-16,False
003_dfewd9z67einag,001_mvu94200rf864l,7einag@example.com,Product Lead,2025-07-03,False
003_aahn2vm3oglcky,001_uvo804wu9djdq1,oglcky@example.com,Director,2025-01-27,False
003_f0m5vlbo3z61cz,001_lyiu97p2z5o5pu,3z61cz@example.com,Analyst,2023-12-06,False
003_uukpsyw98fqv7r,001_9dbcf09hreho3f,8fqv7r@example.com,Product Lead,2023-05-04,False
003_w6mywiyc18pfkm,001_dv5nilkua3i6dn,18pfkm@example.com,Engineer,2023-06-25,False
003_8y6c1lo1sdvuj5,001_f802refocxo162,sdvuj5@example.com,Product Lead,2023-10-20,False
003_q2jorzzoxz5us2,001_dp3atrgi9wnolv,xz5us2@example.com,Director,2023-05-29,False
003_hbyuidoyltgop4,001_uvo804wu9djdq1,ltgop4@example.com,Director,2023-05-12,False
003_gpe3umcv4bh81u,001_tov7nub14tnq7x,4bh81u@example.com,Product Lead,2024-08-15,False
003_mpck1xa6exa6pq,001_o9w61434s63b40,exa6pq@example.com,Product Lead,2025-11-14,False
003_dew6g8cg9okvpq,001_dtpjsnek7y6z8e,9okvpq@example.com,Head of Data,2023-04-10,False
003_33l90yuu3ktl9u,001_ym6k6wnw343dx2,3ktl9u@example.com,VP Ops,2023-11-26,False
003_qrt6j6qiuid414,001_7608oij4ef7eaz,uid414@example.com,Director,2024-01-20,False
003_o9cns55obacs5s,001_0lv87824c7npkj,bacs5s@example.com,CTO,2023-01-07,False
003_88o9kz3tgw803k,001_b8ck45lbrlb7gz,gw803k@example.com,VP Ops,2023-04-15,False
003_kxr9kcl95t9a1f,001_ovs61okn2n1n3a,5t9a1f@example.com,Head of Data,2025-01-24,False
